username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre
MistButterfly,6811,8,2485327,Female,InuYasha: Kanketsu-hen,TV,Manga,8.32,69154,219.0,626,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen"
MistButterfly,6862,6,2485327,Female,K-On!: Live House!,Special,4-koma manga,7.87,53859,757.0,985,"Music, Slice of Life, Comedy, School"
MistButterfly,6875,5,2485327,Female,Iron Man,TV,Other,6.2,8712,6754.0,2684,"Action, Mecha, Drama"
MistButterfly,6877,4,2485327,Female,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,Special,Game,6.69,4345,4811.0,3906,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,6895,7,2485327,Female,Hakuouki,TV,Visual novel,7.54,48662,1522.0,773,"Action, Historical, Supernatural, Drama, Samurai, Josei"
MistButterfly,6904,7,2485327,Female,Hellsing I: Digest for Freaks,OVA,Manga,7.82,8996,843.0,2321,"Action, Super Power, Military, Supernatural, Horror, Vampire, Seinen"
MistButterfly,6918,5,2485327,Female,Wolverine,TV,Other,6.19,7880,6813.0,2860,"Action, Martial Arts, Super Power"
MistButterfly,6919,6,2485327,Female,X-Men,TV,Other,6.46,8519,5782.0,2800,"Action, Drama, Super Power"
MistButterfly,6945,8,2485327,Female,Gintama: Shiroyasha Koutan,Special,Manga,8.37,18965,182.0,1894,"Action, Sci-Fi, Comedy, Historical, Parody"
MistButterfly,6964,5,2485327,Female,Yuu☆Yuu☆Hakusho Picture Drama,Special,Manga,6.79,2506,4382.0,4561,"Action, Martial Arts, Comedy, Demons, Shounen"
MistButterfly,6999,6,2485327,Female,Tennis no Ouji-sama: Another Story - Messages From Past and Future Specials,Special,Unknown,7.25,2076,2631.0,4912,"Comedy, Sports"
MistButterfly,7004,5,2485327,Female,Shin Calimero,TV,Unknown,6.22,602,6708.0,7786,Comedy
MistButterfly,7017,4,2485327,Female,K-On!: Ura-On!,Special,Original,6.39,22753,6044.0,1729,Comedy
MistButterfly,7041,4,2485327,Female,Seto no Hanayome OVA Specials,Special,Manga,7.57,3413,1441.0,3945,"Comedy, Parody, School"
MistButterfly,7060,3,2485327,Female,Ring of Gundam,Special,Original,5.33,1215,8642.0,5965,"Sci-Fi, Space, Mecha"
MistButterfly,7083,5,2485327,Female,Hakushaku to Yousei Specials,Special,Light novel,6.52,1864,5515.0,4500,"Adventure, Fantasy, Magic, Historical"
MistButterfly,7113,4,2485327,Female,30th Gundam Perfect Mission,OVA,Unknown,7.02,2400,3482.0,5012,"Mecha, Sci-Fi"
MistButterfly,7135,5,2485327,Female,Mahou Sensei Negima! Anime Final,Movie,Manga,6.88,4398,4002.0,3199,"Adventure, Magic, Supernatural"
MistButterfly,7222,7,2485327,Female,Macross F Movie 2: Sayonara no Tsubasa,Movie,Original,8.03,10134,519.0,2663,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space"
MistButterfly,7229,5,2485327,Female,Black Jack ONA,ONA,Unknown,6.74,335,4566.0,7229,Drama
MistButterfly,7270,7,2485327,Female,Mobile Suit Gundam 00 Special Edition,OVA,Unknown,7.73,2857,1044.0,3978,"Action, Drama, Mecha, Military, Sci-Fi"
MistButterfly,7308,5,2485327,Female,Mirai Shounen Conan (Movie),Movie,Novel,7.08,309,3273.0,7818,"Adventure, Drama, Sci-Fi"
MistButterfly,7329,5,2485327,Female,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,Movie,Unknown,6.77,724,4471.0,7118,"Kids, Adventure, Comedy"
MistButterfly,7330,5,2485327,Female,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,Movie,Unknown,6.75,497,4558.0,7573,"Adventure, Comedy, Kids"
MistButterfly,7338,7,2485327,Female,Darker than Black: Kuro no Keiyakusha Gaiden,Special,Original,8.05,99100,485.0,476,"Action, Sci-Fi, Mystery, Super Power"
MistButterfly,7366,6,2485327,Female,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",Movie,Unknown,6.93,231,3804.0,7941,"Drama, Romance, Sci-Fi, Shoujo"
MistButterfly,7375,4,2485327,Female,Shakugan no Shana S Specials,Special,Light novel,6.99,9162,3616.0,2671,"Comedy, Parody"
MistButterfly,7475,4,2485327,Female,Ano Ko ni 1000%,OVA,Manga,5.36,689,8583.0,7657,"Romance, School, Shoujo"
MistButterfly,7550,4,2485327,Female,Pokemon: Pikachu Tanken Club,Special,Unknown,6.45,1620,5810.0,5160,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,7568,5,2485327,Female,Umineko no Naku Koro ni Specials,Special,Unknown,6.61,3092,5182.0,3381,"Comedy, Parody"
MistButterfly,7596,4,2485327,Female,Haiyoru! Nyaruani,OVA,Light novel,6.32,9186,6310.0,2550,"Comedy, Parody, Sci-Fi"
MistButterfly,7651,6,2485327,Female,Ningen Shikkaku: Director&#039;s Cut-ban,Movie,Novel,7.58,919,1412.0,4758,"Drama, Historical, Psychological, Seinen"
MistButterfly,7655,0,2485327,Female,Major S6,TV,Manga,8.46,19988,127.0,1985,"Comedy, Drama, Sports"
MistButterfly,7659,5,2485327,Female,Aisubeki Mirai e,Music,Unknown,6.4,690,5985.0,8073,Music
MistButterfly,7695,5,2485327,Female,Pokemon Diamond & Pearl: Genei no Hasha Zoroark,Movie,Game,7.07,19490,3314.0,2009,"Action, Adventure, Fantasy, Kids"
MistButterfly,7720,0,2485327,Female,Ookiku Furikabutte: Natsu no Taikai-hen,TV,Manga,8.14,14343,385.0,2242,"Comedy, Sports"
MistButterfly,7728,5,2485327,Female,Hellsing: Psalm of Darkness,Special,Manga,7.12,6644,3123.0,2737,"Action, Supernatural, Vampire, Seinen"
MistButterfly,7809,3,2485327,Female,3-tsu no Kumo,Movie,Original,4.96,494,9066.0,8026,Dementia
MistButterfly,7861,6,2485327,Female,Versailles no Bara to Onna-tachi,Special,Unknown,7.36,728,2214.0,6804,"Historical, Drama, Shoujo"
MistButterfly,7972,6,2485327,Female,Chi&#039;s Sweet Home OVA,OVA,Manga,7.46,2500,1759.0,4693,"Comedy, Kids, Slice of Life"
MistButterfly,8022,6,2485327,Female,Tegamibachi Gakuen,Special,Original,7.42,1911,1953.0,4119,Comedy
MistButterfly,8038,7,2485327,Female,Nodame Cantabile Finale Special,Special,Manga,7.91,15369,684.0,2167,"Comedy, Josei, Music, Romance"
MistButterfly,8062,5,2485327,Female,Mai-HiME: Kuro no Mai/Saigo no Bansan,Special,Original,6.83,1937,4197.0,5042,Comedy
MistButterfly,8097,5,2485327,Female,Lupin III: The Last Job,Special,Manga,7.08,1437,3236.0,5552,"Action, Adventure, Comedy, Seinen"
MistButterfly,8108,5,2485327,Female,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,Movie,Unknown,6.65,415,4996.0,7870,"Adventure, Comedy, Kids"
MistButterfly,8109,5,2485327,Female,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,Movie,Unknown,6.53,385,5495.0,7985,"Kids, Adventure, Comedy"
MistButterfly,8133,5,2485327,Female,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Movie,Original,7.27,1718,2535.0,5463,"Action, Fantasy, Magic, Shoujo"
MistButterfly,8171,5,2485327,Female,One Piece Recap,OVA,Manga,7.31,5055,2399.0,3371,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
MistButterfly,8190,7,2485327,Female,Nodame Cantabile OVA 2,OVA,Unknown,7.66,10819,1203.0,2644,"Comedy, Romance, Josei"
MistButterfly,8197,6,2485327,Female,So Ra No Wo To Specials,Special,Original,7.6,11192,1362.0,2696,"Military, Music, Sci-Fi, Slice of Life"
MistButterfly,8208,5,2485327,Female,Jigoku Sensei Nube (Movie),Movie,Unknown,6.77,554,4449.0,7553,"Adventure, Comedy, Horror, School, Shounen, Supernatural"
MistButterfly,8211,4,2485327,Female,Dance in the Vampire Bund Recap,Special,Manga,6.62,4821,5105.0,3484,"Action, Supernatural, Vampire"
MistButterfly,8230,5,2485327,Female,True Tears Epilogue,Music,Original,6.73,4921,4647.0,3781,"Romance, Music, Drama"
MistButterfly,8234,5,2485327,Female,Muumin,TV,Book,7.12,1064,3131.0,6114,"Adventure, Comedy, Fantasy, Slice of Life"
MistButterfly,8235,5,2485327,Female,Muumin (1972),TV,Book,6.69,417,4806.0,7950,"Adventure, Comedy, Fantasy, Slice of Life"
MistButterfly,8311,7,2485327,Female,Tegamibachi Reverse,TV,Manga,7.86,19196,787.0,1704,"Adventure, Supernatural, Fantasy, Shounen"
MistButterfly,8312,4,2485327,Female,Piece,Music,Music,6.19,713,6804.0,7481,Music
MistButterfly,8317,0,2485327,Female,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,Special,Manga,7.57,2207,1439.0,4095,"Comedy, Parody, School"
MistButterfly,8422,5,2485327,Female,Vampire Knight: Gekiai no Portrait,Special,Manga,6.99,11822,3621.0,2210,"Comedy, Vampire, Shoujo"
MistButterfly,8438,4,2485327,Female,Pokemon Ranger: Hikari no Kiseki,Special,Game,6.6,2391,5223.0,4524,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,8440,5,2485327,Female,Black Lagoon Omake,Special,Manga,6.94,21498,3764.0,1758,Comedy
MistButterfly,8481,6,2485327,Female,"""Bungaku Shoujo"" Memoire",OVA,Light novel,7.46,10379,1749.0,2581,"Drama, Romance, School"
MistButterfly,8490,4,2485327,Female,Digimon Adventure 3D: Digimon Grand Prix!,Movie,Original,6.0,2549,7344.0,4595,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports"
MistButterfly,8560,5,2485327,Female,"Kyou, Koi wo Hajimemasu",OVA,Manga,6.59,12410,5256.0,2392,"Romance, School, Shoujo"
MistButterfly,8624,5,2485327,Female,Digimon Xros Wars,TV,Original,6.95,12899,3733.0,2190,"Action, Adventure, Comedy, Fantasy, Shounen"
MistButterfly,8635,5,2485327,Female,Shin Koihime†Musou: Live Revolution,OVA,Visual novel,6.71,1545,4730.0,5279,"Ecchi, Music"
MistButterfly,8676,6,2485327,Female,Amagami SS,TV,Visual novel,7.51,94352,1600.0,372,"Slice of Life, Comedy, Romance, School"
MistButterfly,8705,4,2485327,Female,Phantom: Requiem for the Phantom Picture Drama,Special,Visual novel,6.78,1299,4416.0,4779,Comedy
MistButterfly,8709,4,2485327,Female,Pokemon: Pikachu Koori no Daibouken,Special,Unknown,6.55,1545,5423.0,5223,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,8740,8,2485327,Female,One Piece Film: Strong World Episode 0,OVA,Manga,8.12,26407,415.0,1647,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
MistButterfly,8756,6,2485327,Female,Bishoujo Senshi Sailor Moon Memorial,OVA,Manga,7.44,3643,1840.0,3718,"Demons, Magic, Romance, Shoujo"
MistButterfly,8768,6,2485327,Female,Hiyokoi,Special,Manga,7.47,35015,1728.0,1281,"Romance, School, Shoujo"
MistButterfly,8795,6,2485327,Female,Panty & Stocking with Garterbelt,TV,Original,7.77,105971,950.0,362,"Action, Comedy, Parody, Supernatural, Ecchi"
MistButterfly,8839,4,2485327,Female,Gundam Neo Experience 0087: Green Divers,Movie,Unknown,6.55,430,5406.0,6640,"Adventure, Space, Mecha"
MistButterfly,8857,5,2485327,Female,Nichijou: Nichijou no 0-wa,OVA,Manga,7.4,26771,2034.0,1585,"Comedy, School, Slice of Life"
MistButterfly,8908,4,2485327,Female,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,Special,Game,6.87,1724,4054.0,5033,"Comedy, School"
MistButterfly,8949,5,2485327,Female,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,OVA,Unknown,6.53,306,5496.0,8402,Kids
MistButterfly,8965,5,2485327,Female,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,OVA,Unknown,6.52,283,5533.0,8494,"Kids, Adventure, Comedy"
MistButterfly,8966,5,2485327,Female,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,OVA,Unknown,6.46,299,5781.0,8443,"Adventure, Comedy, Kids"
MistButterfly,9000,7,2485327,Female,Toaru Hikuushi e no Tsuioku,Movie,Light novel,7.75,16522,1007.0,1881,"Adventure, Military, Romance"
MistButterfly,9035,4,2485327,Female,Lupin the Third x Monkey Majik,Music,Unknown,6.43,771,5880.0,6963,"Adventure, Music"
MistButterfly,9040,5,2485327,Female,Mokei Senshi Gunpla Builders Beginning G,Special,Unknown,6.75,1933,4542.0,5524,"Action, Mecha, Sci-Fi, Shounen"
MistButterfly,9065,7,2485327,Female,Hakuouki Hekketsuroku,TV,Visual novel,7.73,29186,1037.0,1351,"Action, Drama, Historical, Josei, Samurai, Supernatural"
MistButterfly,9120,5,2485327,Female,Beelzebub: Hirotta Akachan wa Daimaou!?,Special,Manga,7.33,12884,2299.0,2303,"Action, Supernatural, Comedy, School, Demons, Shounen"
MistButterfly,9124,5,2485327,Female,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Special,Manga,7.5,2662,1644.0,4659,"Comedy, Sports"
MistButterfly,9130,0,2485327,Female,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,OVA,Manga,8.29,22275,252.0,1819,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural"
MistButterfly,9203,4,2485327,Female,K-On!!: Ura-On!!,Special,Original,6.58,12577,5295.0,2234,Comedy
MistButterfly,9290,4,2485327,Female,Moyashimon CGI Anime,OVA,Unknown,6.27,385,6517.0,7263,"Comedy, School, Supernatural"
MistButterfly,9331,5,2485327,Female,Yumekui Merry,TV,Manga,7.04,48447,3436.0,838,"Action, Supernatural"
MistButterfly,9332,5,2485327,Female,.hack//Quantum,OVA,Original,7.29,15671,2446.0,2084,"Action, Adventure, Fantasy, Game, Sci-Fi"
MistButterfly,9366,6,2485327,Female,Kaichou wa Maid-sama!: Omake dayo!,Special,Manga,7.56,36382,1463.0,1212,"Comedy, School, Shoujo"
MistButterfly,9494,5,2485327,Female,Soukyuu no Fafner: Arcadian Memory,OVA,Unknown,6.65,496,4988.0,6770,"Action, Military, Sci-Fi, Drama, Mecha"
MistButterfly,9568,5,2485327,Female,Peace Maker Kurogane Special,Special,Manga,6.84,477,4160.0,7005,"Action, Comedy, Samurai, Historical, Drama, Shounen"
MistButterfly,9598,4,2485327,Female,Haiyoru! Nyaruani: Remember My Love(craft-sensei),TV,Light novel,6.3,8709,6384.0,2616,"Comedy, Sci-Fi"
MistButterfly,9608,4,2485327,Female,Yuri Seijin Naoko-san,OVA,Manga,5.9,5913,7582.0,3466,"Comedy, Shoujo Ai"
MistButterfly,9617,8,2485327,Female,K-On! Movie,Movie,4-koma manga,8.34,88868,201.0,534,"Music, Slice of Life, Comedy"
MistButterfly,9618,4,2485327,Female,Asobi ni Iku yo!: Asobi ni Oide,OVA,Light novel,6.89,16256,3939.0,2111,"Comedy, Ecchi, Harem, Romance, Sci-Fi"
MistButterfly,9673,6,2485327,Female,Ura Tegamibachi,Special,Original,7.05,577,3393.0,5377,Comedy
MistButterfly,9706,5,2485327,Female,Canaan: Minorikawa Report 201X Shanghai,Special,Visual novel,6.71,1668,4689.0,4442,"Action, Seinen"
MistButterfly,9708,4,2485327,Female,Mobile Suit Gundam ZZ: Gundam Frag.,OVA,Unknown,5.79,936,7826.0,6236,"Action, Mecha, Military, Sci-Fi"
MistButterfly,9723,5,2485327,Female,Hakuouki Hekketsuroku Episode 0,Special,Visual novel,7.19,3811,2845.0,3711,"Action, Harem, Historical, Supernatural, Drama, Samurai, Vampire, Josei"
MistButterfly,9731,6,2485327,Female,Nurarihyon no Mago Recaps,Special,Manga,6.39,5936,6041.0,3536,"Action, Supernatural, Demons, Shounen"
MistButterfly,9734,6,2485327,Female,K-On!!: Keikaku!,Special,Original,7.88,36593,738.0,1276,"Comedy, School, Music, Slice of Life"
MistButterfly,9735,8,2485327,Female,Gintama: Shinyaku Benizakura-hen,Special,Manga,8.33,8670,207.0,2673,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
MistButterfly,9754,4,2485327,Female,Kuragehime: Eiyuu Retsuden☆,Special,Manga,6.65,4508,4973.0,3504,"Slice of Life, Comedy, Josei"
MistButterfly,9861,4,2485327,Female,Anime Tenchou Movie,Movie,Unknown,5.54,365,8289.0,7387,"Action, Parody"
MistButterfly,9875,4,2485327,Female,Anime Tenchou x Touhou Project,Special,Game,6.9,1509,3899.0,3598,"Fantasy, Magic"
MistButterfly,9890,0,2485327,Female,Major: Message,OVA,Manga,8.33,10159,209.0,2906,"Comedy, Drama, Sports"
MistButterfly,9911,4,2485327,Female,Houkago no Pleiades,ONA,Original,6.19,7782,6789.0,3083,Magic
MistButterfly,9917,5,2485327,Female,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Movie,Game,6.85,13174,4121.0,2458,"Adventure, Comedy, Drama, Fantasy, Kids"
MistButterfly,9935,4,2485327,Female,Chocolat no Mahou,OVA,Manga,6.2,542,6746.0,5025,"Drama, Magic, Shoujo, Supernatural"
MistButterfly,9999,5,2485327,Female,One Piece 3D: Mugiwara Chase,Movie,Manga,7.26,16749,2582.0,2132,"Action, Adventure, Comedy, Fantasy, Shounen"
MistButterfly,10036,5,2485327,Female,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,Special,Unknown,6.69,209,4786.0,8687,"Drama, Music, Romance, Sci-Fi, Shoujo"
MistButterfly,10050,5,2485327,Female,Macross F Music Clip Shuu: Nyankuri,Music,Original,7.43,1482,1895.0,5594,Music
MistButterfly,10055,4,2485327,Female,Black Jack: Heian Sento,Movie,Unknown,6.59,406,5236.0,7583,Shounen
MistButterfly,10073,5,2485327,Female,Seikon no Qwaser II,TV,Manga,6.61,37777,5179.0,1014,"Action, Super Power, Supernatural, Ecchi, Seinen"
MistButterfly,10090,7,2485327,Female,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Movie,Unknown,7.86,2712,778.0,3670,"Police, Mecha, Military, Mystery, Sci-Fi, Seinen"
MistButterfly,10165,7,2485327,Female,Nichijou,TV,Manga,8.52,151872,96.0,136,"Slice of Life, Comedy, School"
MistButterfly,10177,3,2485327,Female,DD Hokuto no Ken,TV,Manga,6.24,1018,6614.0,5958,"Parody, Seinen"
MistButterfly,10189,6,2485327,Female,Hunter x Hunter Pilot,OVA,Manga,7.33,6156,2307.0,3245,"Action, Adventure, Shounen, Super Power"
MistButterfly,10217,4,2485327,Female,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,TV,Game,6.06,1601,7202.0,4546,Magic
MistButterfly,10276,6,2485327,Female,Tennis no Ouji-sama: Mini Theater,Special,Unknown,7.05,1415,3391.0,5719,Comedy
MistButterfly,10298,5,2485327,Female,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Special,Manga,7.41,27379,1975.0,1506,"Comedy, School, Shoujo"
MistButterfly,10302,4,2485327,Female,Pokemon Diamond & Pearl Specials,Special,Game,7.12,3541,3138.0,4150,"Action, Comedy, Fantasy, Kids"
MistButterfly,10418,5,2485327,Female,Deadman Wonderland: Akai Knife Tsukai,OVA,Manga,7.08,56136,3255.0,906,"Action, Sci-Fi, Horror"
MistButterfly,10444,5,2485327,Female,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,TV,Original,7.35,7936,2224.0,2983,"Action, Adventure, Fantasy, Comedy, Shounen"
MistButterfly,10445,7,2485327,Female,Perfect Day,Music,Unknown,7.5,5518,1646.0,3843,Music
MistButterfly,10469,0,2485327,Female,Sayonara Zetsubou Sensei Special,Special,Manga,7.59,4880,1390.0,3430,"Mystery, Comedy, Parody"
MistButterfly,10477,4,2485327,Female,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Special,Unknown,6.24,4449,6621.0,3704,"Comedy, Sci-Fi"
MistButterfly,10479,5,2485327,Female,Beelzebub Specials,Special,Original,7.48,3524,1688.0,3256,"Action, Comedy, Supernatural, Demons, School, Shounen"
MistButterfly,10490,5,2485327,Female,Blood-C,TV,Manga,6.71,72294,4687.0,491,"Action, Mystery, Horror, Supernatural, Vampire, School"
MistButterfly,10521,8,2485327,Female,Working&#039;!!,TV,4-koma manga,7.96,93040,609.0,516,"Slice of Life, Comedy, Romance"
MistButterfly,10531,6,2485327,Female,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,Unknown,7.46,2874,1764.0,4396,"Adventure, Police, Comedy, Mystery, Shounen"
MistButterfly,10532,5,2485327,Female,Working&#039;!! Announcement Specials,ONA,4-koma manga,6.83,4369,4221.0,3562,Comedy
MistButterfly,10536,5,2485327,Female,Kimi ni Todoke 2nd Season Specials,Special,Manga,7.4,12265,2029.0,2176,"Comedy, Romance, Shoujo"
MistButterfly,10573,7,2485327,Female,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,OVA,Unknown,7.66,3007,1209.0,4245,"Sports, Shounen"
MistButterfly,10581,4,2485327,Female,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,Special,Radio,6.16,1830,6903.0,5197,"Action, Military, Sci-Fi, Space, Drama, Mecha"
MistButterfly,10643,8,2485327,Female,Gintama: Dai Hanseikai,Special,Manga,8.16,8388,359.0,2698,"Action, Comedy, Parody, Samurai"
MistButterfly,10681,6,2485327,Female,Blood-C: The Last Dark,Movie,Original,7.32,25751,2326.0,1527,"Action, Horror, Supernatural, Vampire"
MistButterfly,10687,5,2485327,Female,Saint Seiya: Legend of Sanctuary,Movie,Manga,6.47,8786,5735.0,3059,"Sci-Fi, Adventure, Fantasy, Shounen"
MistButterfly,10710,4,2485327,Female,Houkago no Pleiades: Manner Movie,Movie,Original,5.26,562,8750.0,6895,Magic
MistButterfly,10716,6,2485327,Female,Towa no Quon 5: Souzetsu no Raifuku,Movie,Original,7.67,12773,1179.0,2489,"Action, Super Power, Supernatural"
MistButterfly,10731,7,2485327,Female,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Movie,Manga,7.56,3283,1476.0,4200,"Action, Comedy, Sports, School, Shounen"
MistButterfly,10735,3,2485327,Female,Planetes Picture Drama,Special,Unknown,5.72,444,7951.0,7497,"Comedy, Sci-Fi, Space"
MistButterfly,10739,5,2485327,Female,Panty & Stocking in Sanitarybox,Special,Original,6.5,13521,5615.0,2396,"Action, Comedy, Parody, Dementia, Supernatural, Ecchi"
MistButterfly,10740,5,2485327,Female,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,Movie,Game,6.84,11395,4161.0,2657,"Adventure, Comedy, Drama, Fantasy, Kids"
MistButterfly,10765,7,2485327,Female,Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!,OVA,Manga,7.54,2280,1523.0,4848,"Game, Comedy, Supernatural, Shounen"
MistButterfly,10775,5,2485327,Female,SKET Dance: Tettei Bunseki Special,Special,Unknown,7.11,953,3189.0,5399,"School, Shounen"
MistButterfly,10807,4,2485327,Female,Nichijou: Original Jikai Yokoku,Special,Manga,7.01,2533,3537.0,3324,"Slice of Life, Comedy, School"
MistButterfly,10862,7,2485327,Female,Tennis no Ouji-sama: Pair Prince,Special,Unknown,7.38,1436,2135.0,5388,"Comedy, Sports, Drama, Shounen"
MistButterfly,10870,5,2485327,Female,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),TV,Manga,7.41,2654,1970.0,3799,"Comedy, Mecha, Sci-Fi"
MistButterfly,10886,5,2485327,Female,Nurarihyon no Mago: Jump Super Anime Tour Special,Special,Unknown,6.61,1797,5165.0,4908,"Action, Supernatural, Demons, Sports, Shounen"
MistButterfly,10937,0,2485327,Female,Mobile Suit Gundam: The Origin,OVA,Manga,8.46,5544,128.0,2189,"Action, Military, Sci-Fi, Space, Mecha, Shounen"
MistButterfly,10947,5,2485327,Female,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,Special,Unknown,7.0,1152,3565.0,5162,"Comedy, Mecha, Sci-Fi"
MistButterfly,10948,5,2485327,Female,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,Special,Unknown,7.11,1213,3160.0,5082,"Comedy, Mecha, Sci-Fi"
MistButterfly,10949,5,2485327,Female,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,Special,Unknown,6.65,827,4962.0,5283,"Comedy, Mecha, Sci-Fi"
MistButterfly,10950,5,2485327,Female,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Special,Unknown,6.96,843,3701.0,5334,"Comedy, Mecha, Sci-Fi"
MistButterfly,11009,4,2485327,Female,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Movie,Game,7.13,2588,3092.0,4395,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,11019,4,2485327,Female,Pokemon 3D Adventure: Mew wo Sagase!,Movie,Game,7.25,2990,2624.0,4239,"Adventure, Comedy, Fantasy, Kids"
MistButterfly,11073,4,2485327,Female,Pokemon Introductory Recap,Movie,Game,6.69,2946,4810.0,4406,"Fantasy, Kids"
MistButterfly,11083,5,2485327,Female,Nurarihyon no Mago: Sennen Makyou Recaps,Special,Unknown,6.71,3888,4716.0,3929,"Action, Demons, Shounen, Supernatural"
MistButterfly,11099,5,2485327,Female,Tiger & Bunny Pilot,Special,Unknown,6.21,2846,6733.0,4268,"Action, Comedy, Super Power"
MistButterfly,11313,5,2485327,Female,Kimi no Iru Machi: Tasogare Kousaten,OVA,Manga,7.3,15064,2429.0,2093,"Drama, Romance, School, Shounen"
MistButterfly,11371,7,2485327,Female,Shin Tennis no Ouji-sama,TV,Manga,7.64,19309,1259.0,1854,"Action, Comedy, Sports, Shounen"
MistButterfly,11375,5,2485327,Female,.hack//The Movie: Sekai no Mukou ni,Movie,Unknown,7.25,5692,2597.0,3233,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi"
MistButterfly,11385,5,2485327,Female,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,TV,Original,6.62,7167,5108.0,3055,"Action, Adventure, Comedy, Fantasy, Shounen"
MistButterfly,11483,5,2485327,Female,Redline Pilot,Special,Original,6.78,2105,4417.0,4933,"Cars, Sports"
MistButterfly,11531,7,2485327,Female,UN-GO: Inga-ron,Movie,Novel,7.7,14566,1121.0,2229,"Mystery, Supernatural"
MistButterfly,11663,6,2485327,Female,Hakuouki OVA,OVA,Visual novel,7.61,3401,1325.0,3754,"Action, Historical, Supernatural, Drama, Samurai"
MistButterfly,11755,4,2485327,Female,009 Re:Cyborg,Movie,Unknown,6.68,4339,4826.0,3574,"Action, Adventure, Mecha, Sci-Fi"
MistButterfly,11777,5,2485327,Female,Lupin III: Chi no Kokuin - Eien no Mermaid,Special,Unknown,7.3,1739,2433.0,5381,"Action, Adventure, Comedy, Seinen"
MistButterfly,11917,0,2485327,Female,Major: World Series,OVA,Manga,8.46,10983,127.0,2742,"Comedy, Drama, Sports"
MistButterfly,12015,7,2485327,Female,Tiger & Bunny Movie 1: The Beginning,Movie,Unknown,7.51,6944,1621.0,2934,"Action, Super Power, Comedy, Mystery"
MistButterfly,12069,4,2485327,Female,Hajime no Ippo: Boxer no Kobushi,Special,Manga,8.2,16131,313.0,2258,"Comedy, Drama, Shounen, Sports"
